,FL_NUM,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN,DEST,CRS_ARR_TIME,DEP_DEL15,ARR_DEL15,DEP_DELAY
1640,2382,2,1,1,ATL,MSP,2108,0.0,0.0,-3.0
1641,2440,2,1,1,SEA,MSP,550,0.0,0.0,-8.0
1642,2536,2,1,1,MSP,SEA,2125,0.0,0.0,1.0
1643,1476,2,2,2,DTW,MSP,1444,1.0,1.0,133.0
1644,1650,2,2,2,DTW,MSP,824,0.0,0.0,-3.0
1645,1734,2,2,2,MSP,DTW,1436,0.0,0.0,-6.0
1646,1795,2,2,2,ATL,JFK,2014,0.0,0.0,-4.0
1647,1893,2,2,2,DTW,ATL,1049,0.0,0.0,0.0
1648,2032,2,2,2,MSP,JFK,1049,0.0,0.0,-2.0
1649,929,2,1,1,DTW,ATL,1840,0.0,0.0,-9.0
1650,984,2,1,1,ATL,JFK,2315,0.0,0.0,7.0
1651,1094,2,1,1,ATL,MSP,1645,0.0,0.0,1.0
1652,1121,2,1,1,DTW,ATL,2219,0.0,0.0,-6.0
1653,1187,2,1,1,MSP,SEA,1928,0.0,0.0,-2.0
1654,1290,2,1,1,ATL,DTW,5,0.0,0.0,-7.0
1655,1419,2,1,1,SEA,MSP,1204,0.0,0.0,4.0
1656,1542,2,1,1,SEA,JFK,723,0.0,0.0,-9.0
1657,1734,3,1,2,MSP,DTW,1445,0.0,0.0,-3.0
1658,1852,3,1,2,ATL,SEA,1327,0.0,0.0,0.0
1659,1975,3,1,2,MSP,ATL,1443,0.0,0.0,2.0
1660,2028,3,1,2,MSP,DTW,1305,0.0,0.0,-3.0
1661,86,3,1,2,MSP,DTW,1640,0.0,0.0,-5.0
1662,354,3,1,2,DTW,ATL,1847,0.0,0.0,-4.0
1663,439,3,1,2,JFK,MSP,1345,0.0,0.0,-3.0
1664,485,3,1,2,JFK,SEA,2006,0.0,0.0,-1.0
1665,589,3,1,2,MSP,SEA,1104,0.0,0.0,-4.0
1666,669,3,1,2,MSP,ATL,954,0.0,0.0,-1.0
1667,1231,3,2,3,ATL,DTW,1541,0.0,0.0,-4.0
1668,1355,3,2,3,DTW,ATL,1415,0.0,0.0,0.0
1669,1453,3,2,3,DTW,MSP,2145,0.0,0.0,-2.0
1670,2610,3,1,2,ATL,MSP,913,0.0,0.0,-1.0
1671,2813,3,1,2,JFK,ATL,1909,0.0,0.0,1.0
1672,86,3,2,3,MSP,DTW,1632,0.0,0.0,-3.0
1673,325,3,2,3,DTW,ATL,1656,0.0,0.0,10.0
1674,433,3,2,3,JFK,ATL,1115,0.0,0.0,9.0
1675,485,3,2,3,JFK,SEA,1921,0.0,0.0,1.0
1676,589,3,2,3,MSP,SEA,1051,0.0,0.0,-1.0
1677,721,3,2,3,ATL,MSP,1829,0.0,0.0,-1.0
1678,856,3,2,3,MSP,ATL,1229,0.0,0.0,11.0
1679,902,3,2,3,ATL,DTW,1653,0.0,0.0,-1.0
1680,946,3,2,3,ATL,MSP,2344,0.0,0.0,-3.0
1681,774,3,1,2,MSP,DTW,2244,0.0,1.0,4.0
1682,902,3,1,2,ATL,DTW,1655,0.0,0.0,2.0
1683,973,3,1,2,SEA,DTW,2114,0.0,0.0,-3.0
1684,1051,3,1,2,ATL,MSP,1230,0.0,0.0,9.0
1685,1107,3,1,2,ATL,SEA,2204,0.0,0.0,-1.0
1686,1166,3,1,2,DTW,ATL,2118,1.0,1.0,39.0
1687,1267,3,1,2,ATL,DTW,1935,0.0,1.0,-2.0
1688,1401,3,1,2,DTW,MSP,1115,0.0,0.0,-3.0
1689,1455,3,1,2,ATL,DTW,2115,1.0,1.0,148.0
1690,1480,3,1,2,SEA,JFK,755,0.0,0.0,-2.0
1691,1626,3,1,2,DTW,SEA,2222,1.0,1.0,57.0
1692,663,3,3,4,ATL,JFK,2013,0.0,0.0,9.0
1693,783,3,3,4,MSP,ATL,958,0.0,0.0,-3.0
1694,882,3,3,4,SEA,MSP,2037,0.0,0.0,-3.0
1695,923,3,3,4,DTW,MSP,1830,0.0,0.0,-3.0
1696,979,3,3,4,DTW,ATL,2113,0.0,0.0,-2.0
1697,1107,3,3,4,ATL,SEA,2205,1.0,1.0,31.0
1698,2039,3,1,2,ATL,SEA,1114,1.0,1.0,49.0
1699,2180,3,1,2,ATL,MSP,1649,0.0,0.0,8.0
1700,2065,3,28,1,MSP,ATL,2302,0.0,0.0,-12.0
1701,2263,3,28,1,DTW,SEA,1721,0.0,0.0,3.0
1702,2330,3,28,1,SEA,ATL,1631,0.0,0.0,-3.0
1703,2368,3,28,1,SEA,DTW,2111,0.0,0.0,-3.0
1704,2515,3,28,1,ATL,DTW,1851,0.0,0.0,3.0
1705,2514,3,30,3,ATL,DTW,2254,0.0,0.0,-2.0
1706,2604,3,30,3,SEA,MSP,1825,1.0,1.0,28.0
1707,2644,3,30,3,ATL,MSP,1638,0.0,0.0,-3.0
1708,2817,3,30,3,JFK,SEA,2231,0.0,0.0,-6.0
1709,86,3,31,4,MSP,DTW,1823,1.0,1.0,152.0
1710,300,3,31,4,SEA,ATL,1955,0.0,0.0,0.0
1711,425,3,31,4,JFK,ATL,1840,1.0,1.0,81.0
1712,443,3,31,4,JFK,ATL,2007,0.0,0.0,6.0
1713,498,3,31,4,JFK,SEA,2353,0.0,0.0,-6.0
1714,589,3,31,4,MSP,SEA,1256,0.0,0.0,-2.0
1715,721,3,31,4,ATL,MSP,1829,0.0,0.0,1.0
1716,784,3,31,4,ATL,MSP,1015,0.0,0.0,-1.0
1717,888,3,31,4,ATL,MSP,2113,0.0,0.0,0.0
1718,946,3,31,4,ATL,MSP,2344,0.0,0.0,-4.0
1719,984,3,31,4,ATL,JFK,2321,1.0,1.0,42.0
1720,1107,3,31,4,ATL,SEA,2205,0.0,0.0,-2.0
1721,2312,3,1,2,MSP,JFK,2130,0.0,0.0,-9.0
1722,2440,3,1,2,SEA,MSP,611,0.0,0.0,-1.0
1723,2188,3,2,3,SEA,ATL,642,0.0,0.0,14.0
1724,2283,3,2,3,DTW,ATL,824,0.0,0.0,-2.0
1725,2336,3,2,3,ATL,JFK,1739,0.0,0.0,2.0
1726,2418,3,2,3,MSP,SEA,854,0.0,0.0,-2.0
1727,2515,3,2,3,ATL,DTW,1851,1.0,0.0,19.0
1728,2610,3,2,3,ATL,MSP,914,0.0,0.0,-1.0
1729,2790,3,2,3,ATL,DTW,1407,0.0,0.0,10.0
1730,2852,3,2,3,JFK,ATL,2210,0.0,0.0,-5.0
1731,281,3,3,4,DTW,SEA,1039,0.0,0.0,-4.0
1732,425,3,3,4,JFK,ATL,1840,1.0,1.0,20.0
1733,478,3,3,4,ATL,JFK,1427,0.0,0.0,-1.0
1734,499,3,3,4,JFK,SEA,1021,0.0,0.0,-3.0
1735,1888,3,4,5,MSP,ATL,1840,0.0,0.0,-5.0
1736,1231,3,3,4,ATL,DTW,1541,0.0,0.0,10.0
1737,1355,3,3,4,DTW,ATL,1415,0.0,0.0,-2.0
1738,1453,3,3,4,DTW,MSP,2145,0.0,1.0,-2.0
1739,1549,3,3,4,MSP,ATL,2110,0.0,0.0,5.0
1740,1112,3,4,5,ATL,JFK,1246,0.0,0.0,-3.0
1741,1231,3,4,5,ATL,DTW,1541,0.0,0.0,9.0
1742,1355,3,4,5,DTW,ATL,1415,1.0,0.0,22.0
1743,1453,3,4,5,DTW,MSP,2145,1.0,0.0,19.0
1744,1560,3,4,5,SEA,DTW,1430,0.0,0.0,-2.0
1745,1640,3,4,5,DTW,ATL,927,0.0,0.0,9.0
1746,1699,3,4,5,SEA,JFK,748,1.0,1.0,72.0
1747,1768,3,4,5,SEA,MSP,1224,0.0,0.0,2.0
1748,1549,3,5,6,MSP,ATL,2108,0.0,0.0,12.0
1749,1598,3,5,6,SEA,ATL,1420,0.0,0.0,1.0
1750,1640,3,5,6,DTW,ATL,923,0.0,0.0,0.0
1751,53,3,5,6,MSP,DTW,1853,0.0,0.0,-9.0
1752,325,3,5,6,DTW,ATL,1654,0.0,0.0,-1.0
1753,433,3,5,6,JFK,MSP,1335,0.0,0.0,-11.0
1754,499,3,5,6,JFK,SEA,1019,0.0,0.0,-6.0
1755,629,3,5,6,ATL,DTW,1104,0.0,0.0,-3.0
1756,744,3,5,6,MSP,ATL,1321,0.0,0.0,-4.0
1757,858,3,5,6,MSP,JFK,1249,0.0,0.0,-4.0
1758,917,3,5,6,MSP,DTW,1114,1.0,1.0,33.0
1759,984,3,5,6,ATL,JFK,2319,0.0,0.0,-2.0
1760,1112,3,5,6,ATL,JFK,1245,0.0,0.0,-2.0
1761,1255,3,5,6,SEA,ATL,1953,0.0,0.0,7.0
1762,1355,3,5,6,DTW,ATL,1412,1.0,1.0,271.0
1763,1578,3,2,3,ATL,SEA,1051,0.0,0.0,-1.0
1764,1649,3,2,3,DTW,MSP,1104,0.0,0.0,-5.0
1765,1700,3,2,3,SEA,MSP,551,0.0,0.0,0.0
1766,1805,3,2,3,SEA,DTW,1655,0.0,0.0,-2.0
1767,1888,3,2,3,MSP,ATL,1840,0.0,0.0,0.0
1768,1991,3,2,3,MSP,ATL,846,0.0,0.0,-3.0
1769,2397,3,3,4,MSP,SEA,1256,0.0,1.0,0.0
1770,2514,3,3,4,ATL,DTW,2255,1.0,1.0,33.0
1771,2604,3,3,4,SEA,MSP,1825,0.0,0.0,6.0
1772,2644,3,3,4,ATL,MSP,1638,0.0,0.0,-1.0
1773,2814,3,3,4,SEA,ATL,2225,0.0,0.0,-5.0
1774,86,3,4,5,MSP,DTW,1632,1.0,1.0,70.0
1775,325,3,4,5,DTW,ATL,1656,0.0,0.0,4.0
1776,448,3,4,5,JFK,ATL,1115,0.0,0.0,-3.0
1777,498,3,4,5,JFK,SEA,2353,1.0,1.0,70.0
1778,589,3,4,5,MSP,SEA,1051,0.0,0.0,-2.0
1779,663,3,4,5,ATL,JFK,2013,0.0,0.0,-3.0
1780,783,3,4,5,MSP,ATL,958,0.0,0.0,-1.0
1781,882,3,4,5,SEA,MSP,2037,0.0,0.0,-3.0
1782,923,3,4,5,DTW,MSP,1830,1.0,1.0,65.0
1783,979,3,4,5,DTW,ATL,2113,0.0,0.0,-3.0
1784,1991,3,4,5,MSP,ATL,845,0.0,0.0,-5.0
1785,2065,3,4,5,MSP,ATL,2302,0.0,0.0,-2.0
1786,2260,3,4,5,SEA,ATL,1831,0.0,0.0,2.0
1787,2329,3,4,5,ATL,SEA,1532,0.0,0.0,-2.0
1788,2368,3,4,5,SEA,DTW,2111,0.0,0.0,-2.0
1789,2468,3,4,5,DTW,MSP,1443,0.0,0.0,-1.0
1790,2604,3,4,5,SEA,MSP,1825,0.0,0.0,-2.0
1791,2790,3,4,5,ATL,DTW,1407,0.0,0.0,-1.0
1792,2817,3,4,5,JFK,DTW,1126,1.0,1.0,17.0
1793,1357,3,6,7,MSP,DTW,2016,0.0,0.0,-6.0
1794,1473,3,6,7,SEA,JFK,1945,0.0,0.0,1.0
1795,1566,3,6,7,SEA,JFK,1559,0.0,0.0,-6.0
1796,1649,3,6,7,DTW,MSP,1058,0.0,0.0,-5.0
1797,1734,3,6,7,MSP,DTW,1426,0.0,0.0,-8.0
1798,1815,3,6,7,ATL,MSP,1531,0.0,0.0,-2.0
1799,1919,3,6,7,ATL,MSP,2254,0.0,0.0,7.0
1800,1768,3,5,6,SEA,MSP,1224,0.0,0.0,-4.0
1801,1888,3,5,6,MSP,ATL,1839,0.0,0.0,-3.0
1802,1999,3,5,6,MSP,ATL,1644,0.0,0.0,-2.0
1803,2065,3,5,6,MSP,ATL,2300,0.0,0.0,-3.0
1804,2246,3,5,6,DTW,ATL,1833,1.0,1.0,36.0
1805,2329,3,5,6,ATL,SEA,1526,0.0,0.0,6.0
1806,2368,3,5,6,SEA,DTW,2108,0.0,0.0,-2.0
1807,2424,3,5,6,ATL,SEA,1334,0.0,0.0,-3.0
1808,2536,3,5,6,MSP,SEA,2112,0.0,0.0,-5.0
1809,856,3,7,1,MSP,ATL,1229,0.0,0.0,-3.0
1810,902,3,7,1,ATL,DTW,1653,0.0,0.0,0.0
1811,952,3,7,1,ATL,SEA,1738,0.0,0.0,7.0
1812,984,3,7,1,ATL,JFK,2321,0.0,0.0,0.0
1813,1112,3,7,1,ATL,JFK,1246,0.0,0.0,1.0
1814,1231,3,7,1,ATL,DTW,1541,0.0,0.0,-4.0
1815,1355,3,7,1,DTW,ATL,1415,0.0,0.0,-3.0
1816,1453,3,7,1,DTW,MSP,2145,0.0,0.0,7.0
1817,1975,3,6,7,MSP,ATL,1439,0.0,0.0,-3.0
1818,2032,3,6,7,MSP,JFK,1037,0.0,0.0,0.0
1819,1700,3,7,1,SEA,MSP,550,0.0,0.0,-5.0
1820,1805,3,7,1,SEA,DTW,1655,0.0,0.0,-7.0
1821,1888,3,7,1,MSP,ATL,1830,1.0,1.0,53.0
1822,1975,3,7,1,MSP,ATL,1444,0.0,0.0,-1.0
1823,2032,3,7,1,MSP,JFK,1037,0.0,0.0,-3.0
1824,2246,3,7,1,DTW,ATL,1831,0.0,0.0,-5.0
1825,2299,3,7,1,SEA,JFK,908,1.0,1.0,17.0
1826,2350,3,7,1,ATL,JFK,1049,0.0,0.0,3.0
1827,2424,3,7,1,ATL,SEA,1334,0.0,0.0,1.0
1828,1227,3,8,2,MSP,DTW,2223,0.0,0.0,1.0
1829,1328,3,8,2,DTW,JFK,2234,0.0,0.0,13.0
1830,1419,3,8,2,DTW,ATL,2234,0.0,0.0,-4.0
1831,2246,3,6,7,DTW,ATL,1831,0.0,0.0,-2.0
1832,2329,3,6,7,ATL,SEA,1532,0.0,0.0,-3.0
1833,2350,3,6,7,ATL,JFK,1049,0.0,0.0,-2.0
1834,2468,3,6,7,DTW,MSP,1443,0.0,0.0,-2.0
1835,2576,3,6,7,MSP,ATL,1952,0.0,0.0,3.0
1836,2644,3,6,7,ATL,MSP,1641,0.0,0.0,0.0
1837,2814,3,6,7,SEA,ATL,2225,0.0,0.0,-1.0
1838,281,3,7,1,DTW,SEA,1039,0.0,0.0,-4.0
1839,425,3,7,1,JFK,ATL,1840,0.0,0.0,8.0
1840,478,3,7,1,ATL,JFK,1427,0.0,0.0,1.0
1841,557,3,7,1,MSP,DTW,918,0.0,0.0,-4.0
1842,629,3,7,1,ATL,DTW,1106,0.0,0.0,-1.0
1843,748,3,7,1,ATL,DTW,1248,0.0,0.0,-6.0
1844,2576,3,7,1,MSP,ATL,1952,0.0,0.0,-6.0
1845,2644,3,7,1,ATL,MSP,1638,0.0,0.0,-2.0
1846,2814,3,7,1,SEA,ATL,2229,0.0,0.0,-4.0
1847,53,3,8,2,MSP,DTW,1823,0.0,0.0,-2.0
1848,300,3,8,2,SEA,ATL,1955,0.0,0.0,-3.0
1849,438,3,8,2,JFK,ATL,845,0.0,0.0,-6.0
1850,485,3,8,2,JFK,SEA,1921,0.0,0.0,-7.0
1851,588,3,8,2,SEA,MSP,1647,0.0,0.0,-2.0
1852,630,3,8,2,DTW,ATL,1943,0.0,0.0,-3.0
1853,748,3,8,2,ATL,DTW,1248,0.0,0.0,0.0
1854,1560,3,7,1,SEA,DTW,1430,1.0,1.0,169.0
1855,1619,3,7,1,ATL,SEA,1210,0.0,0.0,7.0
1856,2032,3,8,2,MSP,JFK,1037,0.0,0.0,-6.0
1857,2260,3,8,2,SEA,ATL,1831,0.0,0.0,-2.0
1858,2334,3,8,2,DTW,SEA,1415,0.0,0.0,-4.0
1859,2397,3,8,2,MSP,SEA,1256,0.0,0.0,-5.0
1860,2514,3,8,2,ATL,DTW,2254,0.0,0.0,-1.0
1861,2604,3,8,2,SEA,MSP,1825,0.0,0.0,-4.0
1862,2790,3,8,2,ATL,DTW,1407,1.0,1.0,62.0
1863,2817,3,8,2,JFK,DTW,1126,0.0,0.0,-4.0
1864,281,3,9,3,DTW,SEA,1039,0.0,0.0,-3.0
1865,425,3,9,3,JFK,ATL,1840,0.0,0.0,8.0
1866,478,3,9,3,ATL,JFK,1427,0.0,0.0,7.0
1867,2514,3,9,3,ATL,DTW,2254,0.0,0.0,-1.0
1868,2604,3,9,3,SEA,MSP,1825,0.0,0.0,-1.0
1869,2644,3,9,3,ATL,MSP,1638,0.0,1.0,0.0
1870,2814,3,9,3,SEA,ATL,2229,0.0,0.0,0.0
1871,856,3,8,2,MSP,ATL,1229,0.0,0.0,-6.0
1872,902,3,8,2,ATL,DTW,1653,0.0,0.0,0.0
1873,955,3,8,2,DTW,ATL,1550,0.0,0.0,0.0
1874,1081,3,8,2,MSP,DTW,1259,0.0,0.0,5.0
1875,1122,3,8,2,ATL,MSP,1345,0.0,0.0,-5.0
1876,499,3,9,3,JFK,SEA,1021,1.0,1.0,49.0
1877,621,3,9,3,ATL,SEA,1903,0.0,0.0,-7.0
1878,721,3,9,3,ATL,MSP,1829,0.0,0.0,1.0
1879,784,3,9,3,ATL,MSP,1015,0.0,0.0,1.0
1880,888,3,9,3,ATL,MSP,2113,0.0,0.0,-1.0
1881,946,3,9,3,ATL,MSP,2344,0.0,0.0,14.0
1882,984,3,9,3,ATL,JFK,2321,1.0,0.0,15.0
1883,1112,3,9,3,ATL,JFK,1246,0.0,0.0,11.0
1884,1231,3,9,3,ATL,DTW,1541,1.0,0.0,18.0
1885,1357,3,9,3,MSP,DTW,2016,1.0,0.0,25.0
1886,1473,3,9,3,SEA,JFK,1945,0.0,0.0,10.0
1887,1112,3,10,4,ATL,JFK,1246,0.0,0.0,-6.0
1888,1231,3,10,4,ATL,DTW,1541,0.0,0.0,-7.0
1889,1549,3,8,2,MSP,ATL,2110,1.0,0.0,16.0
1890,1598,3,8,2,SEA,ATL,1449,0.0,0.0,-5.0
1891,1681,3,8,2,ATL,DTW,2106,0.0,0.0,-1.0
1892,1740,3,8,2,SEA,MSP,1320,0.0,0.0,9.0
1893,1815,3,8,2,ATL,MSP,1531,0.0,0.0,-4.0
1894,1955,3,8,2,SEA,DTW,618,1.0,0.0,24.0
1895,2005,3,8,2,ATL,DTW,917,0.0,0.0,-1.0
1896,1578,3,9,3,ATL,SEA,1051,0.0,0.0,-1.0
1897,1649,3,9,3,DTW,MSP,1104,0.0,0.0,-2.0
1898,1700,3,9,3,SEA,MSP,550,0.0,0.0,-2.0
1899,1805,3,9,3,SEA,DTW,1655,1.0,0.0,27.0
1900,1888,3,9,3,MSP,ATL,1840,0.0,0.0,-5.0
1901,1991,3,9,3,MSP,ATL,846,0.0,0.0,0.0
1902,2074,3,9,3,ATL,MSP,1943,0.0,0.0,-3.0
1903,2260,3,9,3,SEA,ATL,1831,0.0,0.0,1.0
1904,2330,3,9,3,SEA,ATL,1631,0.0,0.0,-1.0
1905,2368,3,9,3,SEA,DTW,2111,0.0,0.0,-2.0
1906,281,3,10,4,DTW,SEA,1039,0.0,0.0,-3.0
1907,425,3,10,4,JFK,ATL,1840,0.0,0.0,9.0
1908,478,3,10,4,ATL,JFK,1427,1.0,1.0,77.0
1909,499,3,10,4,JFK,SEA,1021,0.0,0.0,-2.0
1910,621,3,10,4,ATL,SEA,1903,0.0,0.0,-2.0
1911,744,3,10,4,MSP,ATL,1326,0.0,0.0,2.0
1912,856,3,10,4,MSP,ATL,1229,0.0,0.0,-2.0
1913,902,3,10,4,ATL,DTW,1653,0.0,0.0,7.0
1914,955,3,10,4,DTW,ATL,1550,0.0,0.0,2.0
1915,1081,3,10,4,MSP,DTW,1259,0.0,0.0,-5.0
1916,1955,3,10,4,SEA,DTW,618,0.0,0.0,9.0
1917,2005,3,10,4,ATL,DTW,917,0.0,0.0,13.0
1918,2188,3,10,4,SEA,ATL,642,0.0,0.0,9.0
1919,2283,3,10,4,DTW,ATL,823,0.0,0.0,-4.0
1920,2336,3,10,4,ATL,JFK,1740,0.0,0.0,-3.0
1921,2418,3,10,4,MSP,SEA,854,0.0,0.0,-3.0
1922,2515,3,10,4,ATL,DTW,1851,0.0,0.0,-6.0
1923,2610,3,10,4,ATL,MSP,914,0.0,0.0,-2.0
1924,2790,3,10,4,ATL,DTW,1407,0.0,0.0,-2.0
1925,2817,3,10,4,JFK,DTW,1126,0.0,0.0,-4.0
1926,2283,3,11,5,DTW,ATL,823,0.0,0.0,-4.0
1927,1397,3,10,4,MSP,SEA,1625,0.0,0.0,-4.0
1928,1513,3,10,4,MSP,ATL,1101,0.0,0.0,-4.0
1929,1578,3,10,4,ATL,SEA,1051,0.0,0.0,-4.0
1930,1649,3,10,4,DTW,MSP,1104,0.0,0.0,-4.0
1931,1700,3,10,4,SEA,MSP,550,0.0,0.0,-4.0
1932,1805,3,10,4,SEA,DTW,1655,1.0,0.0,17.0
1933,1397,3,11,5,MSP,SEA,1625,0.0,0.0,-5.0
1934,1513,3,11,5,MSP,ATL,1101,0.0,0.0,-2.0
1935,1578,3,11,5,ATL,SEA,1051,0.0,0.0,13.0
1936,1649,3,11,5,DTW,MSP,1104,0.0,0.0,-3.0
1937,1700,3,11,5,SEA,MSP,550,0.0,0.0,9.0
1938,1805,3,11,5,SEA,DTW,1655,0.0,0.0,-1.0
1939,1888,3,11,5,MSP,ATL,1840,0.0,0.0,-6.0
1940,1975,3,11,5,MSP,ATL,1444,0.0,0.0,0.0
1941,2065,3,11,5,MSP,ATL,2302,0.0,0.0,6.0
1942,979,3,2,3,DTW,ATL,2112,0.0,0.0,-4.0
1943,1107,3,2,3,ATL,SEA,2205,0.0,0.0,-2.0
1944,1560,3,3,4,SEA,DTW,1430,0.0,0.0,7.0
1945,1619,3,3,4,ATL,SEA,1210,0.0,0.0,-1.0
1946,1681,3,3,4,ATL,DTW,2106,0.0,1.0,12.0
1947,1740,3,3,4,SEA,MSP,1403,0.0,0.0,9.0
1948,1850,3,3,4,DTW,ATL,1159,0.0,0.0,-1.0
1949,1955,3,3,4,SEA,DTW,618,1.0,1.0,61.0
1950,2005,3,3,4,ATL,DTW,917,0.0,0.0,-3.0
1951,2188,3,3,4,SEA,ATL,642,0.0,0.0,3.0
1952,2283,3,3,4,DTW,ATL,823,0.0,0.0,-1.0
1953,2336,3,3,4,ATL,JFK,1740,0.0,0.0,10.0
1954,984,3,12,6,ATL,JFK,2319,0.0,0.0,-4.0
1955,1112,3,12,6,ATL,JFK,1245,0.0,0.0,-1.0
1956,1255,3,12,6,SEA,ATL,1953,1.0,1.0,27.0
1957,86,3,11,5,MSP,DTW,1632,0.0,0.0,-4.0
1958,325,3,11,5,DTW,ATL,1700,0.0,0.0,0.0
1959,448,3,11,5,JFK,ATL,1115,0.0,0.0,-4.0
1960,488,3,11,5,JFK,MSP,1338,0.0,0.0,-4.0
1961,589,3,11,5,MSP,SEA,1051,0.0,0.0,-1.0
1962,663,3,11,5,ATL,JFK,2013,0.0,0.0,-6.0
1963,783,3,11,5,MSP,ATL,958,0.0,0.0,-1.0
1964,882,3,11,5,SEA,MSP,2037,0.0,0.0,-4.0
1965,923,3,11,5,DTW,MSP,1830,0.0,0.0,-6.0
1966,979,3,11,5,DTW,ATL,2113,0.0,0.0,-2.0
1967,1107,3,11,5,ATL,SEA,2205,0.0,0.0,-1.0
1968,1227,3,11,5,MSP,DTW,2223,0.0,0.0,-7.0
1969,1328,3,11,5,DTW,JFK,2234,0.0,0.0,-2.0
1970,783,3,13,7,MSP,ATL,958,0.0,0.0,0.0
1971,858,3,13,7,MSP,JFK,1250,0.0,0.0,0.0
1972,917,3,13,7,MSP,DTW,1116,0.0,0.0,-2.0
1973,963,3,13,7,ATL,MSP,1230,0.0,0.0,-2.0
1974,1107,3,13,7,ATL,SEA,2205,0.0,0.0,-2.0
1975,1187,3,13,7,MSP,SEA,1930,0.0,0.0,-1.0
1976,1290,3,13,7,ATL,DTW,12,0.0,0.0,-1.0
1977,2330,3,11,5,SEA,ATL,1631,0.0,0.0,-2.0
1978,2368,3,11,5,SEA,DTW,2111,0.0,0.0,-4.0
1979,2468,3,11,5,DTW,MSP,1443,0.0,0.0,-4.0
1980,2576,3,11,5,MSP,ATL,1952,0.0,0.0,-5.0
1981,2644,3,11,5,ATL,MSP,1638,0.0,0.0,0.0
1982,2803,3,11,5,JFK,ATL,2007,0.0,0.0,-7.0
1983,86,3,12,6,MSP,DTW,1632,0.0,0.0,-5.0
1984,423,3,12,6,JFK,ATL,1605,0.0,0.0,3.0
1985,460,3,12,6,JFK,SEA,2215,0.0,0.0,-7.0
1986,588,3,12,6,SEA,MSP,1645,0.0,0.0,1.0
1987,630,3,12,6,DTW,ATL,2232,0.0,0.0,-6.0
1988,748,3,12,6,ATL,DTW,1246,0.0,0.0,6.0
1989,882,3,12,6,SEA,MSP,2103,0.0,0.0,-1.0
1990,946,3,12,6,ATL,MSP,2343,0.0,0.0,-5.0
1991,1650,3,13,7,DTW,MSP,812,0.0,0.0,-7.0
1992,1768,3,13,7,SEA,MSP,1403,0.0,0.0,2.0
1993,1888,3,13,7,MSP,ATL,1840,0.0,0.0,-3.0
1994,1975,3,13,7,MSP,ATL,1439,1.0,1.0,105.0
1995,2032,3,13,7,MSP,JFK,1037,0.0,0.0,-3.0
1996,2246,3,13,7,DTW,ATL,1831,0.0,0.0,8.0
1997,1975,3,12,6,MSP,ATL,1443,0.0,0.0,-1.0
1998,2032,3,12,6,MSP,JFK,1036,0.0,0.0,7.0
1999,2139,3,12,6,JFK,ATL,1113,0.0,0.0,5.0
2000,2283,3,12,6,DTW,ATL,804,0.0,0.0,-4.0
2001,2336,3,12,6,ATL,JFK,1728,0.0,0.0,1.0
2002,2418,3,12,6,MSP,SEA,847,0.0,0.0,-3.0
2003,2514,3,12,6,ATL,DTW,2253,1.0,0.0,16.0
2004,2604,3,12,6,SEA,MSP,1824,0.0,0.0,-8.0
2005,2790,3,12,6,ATL,DTW,1405,0.0,0.0,-5.0
2006,2825,3,12,6,JFK,ATL,2207,0.0,0.0,-2.0
2007,87,3,13,7,DTW,MSP,1645,0.0,0.0,0.0
2008,325,3,13,7,DTW,ATL,1656,0.0,0.0,-5.0
2009,438,3,13,7,JFK,DTW,1119,0.0,0.0,4.0
2010,485,3,13,7,JFK,SEA,1921,0.0,0.0,-5.0
2011,557,3,13,7,MSP,DTW,919,0.0,0.0,-2.0
2012,629,3,13,7,ATL,DTW,1106,0.0,0.0,-2.0
2013,2536,3,13,7,MSP,SEA,2114,0.0,0.0,-1.0
2014,2614,3,13,7,JFK,MSP,1035,0.0,0.0,-2.0
2015,2803,3,13,7,JFK,ATL,2007,0.0,0.0,-4.0
2016,87,3,14,1,DTW,MSP,1645,0.0,0.0,-2.0
2017,423,3,14,1,JFK,ATL,1607,0.0,0.0,-4.0
2018,462,3,14,1,JFK,MSP,1030,0.0,0.0,7.0
2019,499,3,14,1,JFK,SEA,1021,0.0,0.0,-3.0
2020,621,3,14,1,ATL,SEA,1903,0.0,0.0,0.0
2021,721,3,14,1,ATL,MSP,1829,0.0,0.0,-3.0
2022,1357,3,13,7,MSP,DTW,2016,0.0,0.0,-3.0
2023,1453,3,13,7,DTW,MSP,2145,0.0,0.0,4.0
2024,1549,3,13,7,MSP,ATL,2110,0.0,0.0,-6.0
2025,1598,3,13,7,SEA,ATL,1418,0.0,0.0,-3.0
2026,1267,3,14,1,ATL,DTW,2010,0.0,0.0,8.0
2027,1357,3,14,1,MSP,DTW,2016,0.0,0.0,-2.0
2028,1453,3,14,1,DTW,MSP,2145,0.0,0.0,-6.0
2029,1473,3,14,1,SEA,JFK,1945,0.0,1.0,-5.0
2030,1566,3,14,1,SEA,JFK,1559,0.0,0.0,-1.0
2031,1640,3,14,1,DTW,ATL,927,0.0,1.0,13.0
2032,1699,3,14,1,SEA,JFK,757,0.0,0.0,3.0
2033,1768,3,14,1,SEA,MSP,1224,0.0,0.0,-2.0
2034,1850,3,14,1,DTW,ATL,1159,0.0,0.0,-5.0
